DATE,PM2.5(ug/m3),PM10(ug/m3),CO2(ppm),TEMPERATURE,HUMIDITY,TEMPUNIT
2025-03-10 00:00:43,005.7,009.9,632,075.7,036.4,F
2025-03-10 00:05:43,005.6,009.1,630,075.7,036.4,F
2025-03-10 00:10:43,005.9,008.9,627,075.7,036.3,F
2025-03-10 00:15:43,005.9,009.9,621,075.8,036.2,F
2025-03-10 00:20:43,004.7,007.7,622,075.9,036.0,F
2025-03-10 00:25:43,005.1,008.3,616,075.9,035.7,F
2025-03-10 00:30:43,005.2,009.1,611,075.9,035.7,F
2025-03-10 00:35:43,004.9,008.0,609,075.7,035.7,F
2025-03-10 00:40:43,005.3,007.7,605,075.6,035.8,F
2025-03-10 00:45:43,005.2,008.8,605,075.5,035.7,F
2025-03-10 00:50:43,005.1,008.1,604,075.5,035.7,F
2025-03-10 00:55:43,004.5,007.3,604,075.5,035.6,F
2025-03-10 01:00:43,004.7,007.8,602,075.5,035.6,F
2025-03-10 01:05:43,005.2,008.4,600,075.5,035.5,F
2025-03-10 01:10:43,004.8,006.9,599,075.4,035.5,F
2025-03-10 01:15:43,004.5,007.2,596,075.5,035.4,F
2025-03-10 01:20:43,005.3,008.6,596,075.5,035.3,F
2025-03-10 01:25:43,003.9,006.5,594,075.5,035.2,F
2025-03-10 01:30:43,004.7,007.6,591,075.5,035.1,F
2025-03-10 01:35:43,004.0,006.2,590,075.6,035.2,F
2025-03-10 01:40:43,004.6,006.9,590,075.6,035.3,F
2025-03-10 01:45:43,004.7,007.5,590,075.5,035.2,F
2025-03-10 01:50:43,004.3,007.7,588,075.6,035.2,F
2025-03-10 01:55:43,004.6,007.3,586,075.4,035.0,F
2025-03-10 02:00:43,004.3,007.3,583,075.3,035.0,F
2025-03-10 02:05:43,004.8,007.6,581,075.3,035.0,F
2025-03-10 02:10:43,004.1,006.4,580,075.3,034.9,F
2025-03-10 02:15:43,003.9,006.6,578,075.3,034.8,F
2025-03-10 02:20:43,003.5,005.7,577,075.3,034.7,F
2025-03-10 02:25:43,003.7,005.7,576,075.3,034.6,F
2025-03-10 02:30:43,003.8,005.5,577,075.3,034.6,F
2025-03-10 02:35:43,003.9,006.5,574,075.3,034.6,F
2025-03-10 02:40:43,003.9,006.4,574,075.2,034.5,F
2025-03-10 02:45:43,004.0,006.2,569,075.2,034.4,F
2025-03-10 02:50:43,004.2,006.5,571,075.1,034.5,F
2025-03-10 02:55:43,004.6,007.4,569,075.4,034.4,F
2025-03-10 03:00:43,004.1,007.1,571,075.4,034.4,F
2025-03-10 03:05:43,004.1,006.8,570,075.3,034.5,F
2025-03-10 03:10:43,003.7,005.5,568,075.4,034.3,F
2025-03-10 03:15:43,004.5,007.2,568,075.1,034.2,F
2025-03-10 03:20:43,003.8,006.1,571,075.1,034.3,F
2025-03-10 03:25:43,003.4,005.8,568,075.1,034.2,F
2025-03-10 03:30:43,003.9,006.4,566,075.0,034.2,F
2025-03-10 03:35:43,003.8,006.2,564,075.0,034.2,F
2025-03-10 03:40:43,003.4,005.4,561,075.1,034.1,F
2025-03-10 03:45:43,003.3,005.3,562,075.1,034.0,F
2025-03-10 03:50:43,003.2,005.0,559,075.0,034.0,F
2025-03-10 03:55:43,003.8,006.0,557,075.0,033.9,F
2025-03-10 04:00:43,003.5,005.8,556,075.1,033.8,F
2025-03-10 04:05:43,003.4,005.2,556,075.1,033.7,F
2025-03-10 04:10:43,002.9,004.7,554,075.0,033.7,F
2025-03-10 04:15:43,003.6,005.8,555,075.3,033.7,F
2025-03-10 04:20:43,003.0,004.6,554,075.2,033.7,F
2025-03-10 04:25:43,003.2,005.0,553,075.2,033.7,F
2025-03-10 04:30:43,003.2,005.4,552,075.3,033.7,F
2025-03-10 04:35:43,003.6,005.8,555,075.0,033.6,F
