DATE,PM2.5(ug/m3),PM10(ug/m3),CO2(ppm),TEMPERATURE,HUMIDITY,TEMPUNIT
2025-02-23 00:04:39,010.0,015.3,686,077.7,045.0,F
2025-02-23 00:09:39,009.3,014.6,685,077.6,045.0,F
2025-02-23 00:14:39,009.8,016.0,683,077.7,044.9,F
2025-02-23 00:19:39,010.0,015.5,680,077.6,045.0,F
2025-02-23 00:24:39,010.5,017.7,674,077.6,044.9,F
2025-02-23 00:29:39,009.0,014.6,672,077.6,045.0,F
2025-02-23 00:34:39,010.2,016.2,672,077.6,045.0,F
2025-02-23 00:39:39,008.9,014.6,666,077.8,045.1,F
2025-02-23 00:44:39,009.9,015.7,665,077.7,045.2,F
2025-02-23 00:49:39,010.4,015.8,661,077.7,045.2,F
2025-02-23 00:54:39,008.9,013.8,656,077.7,045.2,F
2025-02-23 00:59:39,009.0,014.8,653,077.5,045.2,F
2025-02-23 01:04:39,008.9,014.3,648,077.5,045.3,F
2025-02-23 01:09:39,009.8,015.1,649,077.4,045.4,F
2025-02-23 01:14:39,008.9,013.9,643,077.4,045.4,F
2025-02-23 01:19:39,008.7,013.7,640,077.4,045.4,F
2025-02-23 01:24:39,008.8,013.9,640,077.4,045.4,F
2025-02-23 01:29:39,008.9,013.6,638,077.5,045.3,F
2025-02-23 01:34:39,008.2,013.3,634,077.4,045.5,F
2025-02-23 01:39:39,008.7,013.1,631,077.3,045.6,F
2025-02-23 01:44:39,009.3,014.8,631,077.3,045.5,F
2025-02-23 01:49:39,009.1,014.8,628,077.3,045.5,F
2025-02-23 01:54:39,009.1,014.2,628,077.3,045.5,F
2025-02-23 01:59:39,009.1,015.2,625,077.5,045.4,F
2025-02-23 02:04:39,008.5,013.9,626,077.5,045.3,F
2025-02-23 02:09:39,009.5,016.0,628,077.5,045.3,F
2025-02-23 02:14:39,008.7,014.0,624,077.5,045.2,F
2025-02-23 02:19:39,008.6,013.6,621,077.3,044.9,F
2025-02-23 02:24:39,009.0,014.1,620,077.3,044.9,F
2025-02-23 02:29:39,007.7,012.6,619,077.2,044.8,F
2025-02-23 02:34:39,008.9,013.8,617,077.3,044.7,F
2025-02-23 02:39:39,008.5,013.2,614,077.2,044.5,F
2025-02-23 02:44:39,009.3,015.2,608,077.2,044.3,F
2025-02-23 02:49:39,008.5,013.6,605,077.2,044.1,F
2025-02-23 02:54:39,008.4,013.2,599,077.1,043.7,F
2025-02-23 02:59:39,007.1,011.6,595,077.2,043.3,F
2025-02-23 03:04:39,007.6,012.3,592,077.0,043.2,F
2025-02-23 03:09:39,006.8,011.0,589,077.0,042.9,F
2025-02-23 03:14:40,006.5,010.0,585,077.2,042.7,F
2025-02-23 03:19:40,006.7,010.8,578,077.2,042.4,F
2025-02-23 03:24:40,006.4,010.3,579,077.2,042.2,F
2025-02-23 03:29:40,006.4,010.3,573,076.9,041.9,F
