DATE,PM2.5(ug/m3),PM10(ug/m3),CO2(ppm),TEMPERATURE,HUMIDITY,TEMPUNIT
2024-10-08 00:00:47,006.7,010.1,489,025.3,057.4,C
2024-10-08 00:01:47,006.9,011.4,489,025.4,057.5,C
2024-10-08 00:02:47,007.2,011.1,489,025.2,057.4,C
2024-10-08 00:03:47,006.4,010.1,489,025.2,057.5,C
2024-10-08 00:04:47,006.4,009.6,489,025.3,057.5,C
2024-10-08 00:05:47,006.4,010.1,489,025.2,057.4,C
2024-10-08 00:06:47,006.1,009.8,489,025.3,057.5,C
2024-10-08 00:07:47,006.8,010.5,491,025.2,057.5,C
2024-10-08 00:08:47,006.7,010.4,490,025.2,057.6,C
2024-10-08 00:09:47,006.7,010.3,491,025.3,057.4,C
2024-10-08 00:10:47,006.8,011.3,492,025.2,057.5,C
2024-10-08 00:11:47,007.0,011.6,492,025.2,057.6,C
2024-10-08 00:12:47,006.6,010.6,491,025.2,057.5,C
2024-10-08 00:13:47,007.4,012.0,490,025.2,057.5,C
2024-10-08 00:14:47,006.7,009.5,489,025.3,057.4,C
2024-10-08 00:15:47,006.5,010.5,487,025.2,057.4,C
2024-10-08 00:16:47,006.2,010.5,487,025.2,057.6,C
2024-10-08 00:17:47,007.1,011.2,488,025.2,057.5,C
2024-10-08 00:18:47,006.3,010.3,488,025.2,057.5,C
2024-10-08 00:19:47,006.3,009.9,489,025.3,057.4,C
2024-10-08 00:20:47,005.6,008.9,489,025.2,057.4,C
2024-10-08 00:21:47,005.9,008.8,489,025.2,057.5,C
2024-10-08 00:22:47,005.7,009.0,490,025.3,057.5,C
2024-10-08 00:23:47,006.7,010.9,490,025.2,057.4,C
2024-10-08 00:24:47,006.1,009.6,491,025.3,057.4,C
2024-10-08 00:25:47,006.5,010.2,490,025.2,057.4,C
2024-10-08 00:26:47,006.3,010.4,489,025.2,057.5,C
2024-10-08 00:27:47,007.0,010.7,488,025.3,057.4,C
2024-10-08 00:28:47,007.1,011.1,485,025.2,057.3,C
2024-10-08 00:29:47,006.3,010.0,484,025.2,057.4,C
2024-10-08 00:30:47,007.5,012.1,483,025.2,057.3,C
2024-10-08 00:31:47,007.4,011.3,482,025.2,057.3,C
2024-10-08 00:32:47,006.7,010.7,483,025.3,057.3,C
2024-10-08 00:33:47,007.0,011.4,483,025.2,057.3,C
2024-10-08 00:34:47,007.4,011.4,484,025.2,057.4,C
2024-10-08 00:35:47,007.2,011.7,484,025.3,057.2,C
2024-10-08 00:36:47,006.5,010.9,481,025.2,057.3,C
