DATE,PM2.5(ug/m3),PM10(ug/m3),CO2(ppm),TEMPERATURE,HUMIDITY,TEMPUNIT
2025-02-26 00:04:52,009.3,014.6,537,076.6,046.8,F
2025-02-26 00:09:53,010.2,016.3,536,076.7,046.8,F
2025-02-26 00:14:53,010.4,016.6,537,076.6,046.8,F
2025-02-26 00:19:54,009.9,016.0,535,076.7,046.8,F
2025-02-26 00:24:54,009.9,015.6,533,076.9,046.8,F
2025-02-26 00:29:54,010.3,016.8,531,076.8,046.8,F
2025-02-26 00:34:54,010.1,015.6,531,076.8,046.8,F
2025-02-26 00:39:54,009.6,014.5,528,076.6,046.7,F
2025-02-26 00:44:54,010.0,015.6,527,076.5,046.7,F
2025-02-26 00:49:54,009.7,015.7,526,076.5,046.6,F
2025-02-26 00:54:54,009.5,014.9,526,076.6,046.5,F
2025-02-26 00:59:54,009.2,015.0,525,076.6,046.5,F
2025-02-26 01:04:54,009.6,015.1,521,076.5,046.5,F
2025-02-26 01:09:54,010.5,017.5,520,076.5,046.5,F
2025-02-26 01:14:54,009.9,015.5,523,076.4,046.6,F
2025-02-26 01:19:54,010.1,016.3,522,076.4,046.5,F
2025-02-26 01:24:54,009.1,014.0,519,076.4,046.5,F
2025-02-26 01:29:54,010.6,017.2,517,076.5,046.4,F
2025-02-26 01:34:54,009.5,014.9,516,076.4,046.4,F
2025-02-26 01:39:54,010.5,016.6,516,076.6,046.5,F
2025-02-26 01:44:54,010.8,017.5,513,076.7,046.4,F
2025-02-26 01:49:54,010.5,016.8,515,076.7,046.4,F
2025-02-26 01:54:54,010.3,016.7,516,076.7,046.3,F
2025-02-26 01:59:54,010.6,016.8,516,076.5,046.3,F
2025-02-26 02:04:54,010.3,016.4,514,076.5,046.3,F
2025-02-26 02:09:54,009.7,015.3,515,076.5,046.2,F
2025-02-26 02:14:54,011.4,018.5,509,076.5,046.2,F
2025-02-26 02:19:54,011.9,019.3,509,076.4,046.3,F
2025-02-26 02:24:54,011.5,018.4,506,076.3,046.2,F
2025-02-26 02:29:54,010.7,016.7,504,076.3,046.2,F
2025-02-26 02:34:54,010.3,016.3,503,076.3,046.2,F
2025-02-26 02:39:54,010.9,016.8,498,076.2,046.2,F
2025-02-26 02:44:54,011.0,016.6,499,076.2,046.2,F
2025-02-26 02:49:54,011.4,017.4,495,076.2,046.2,F
2025-02-26 02:54:54,010.5,017.8,495,076.2,046.2,F
2025-02-26 02:59:54,012.2,020.4,494,076.4,046.2,F
2025-02-26 03:04:54,011.3,018.6,493,076.3,046.2,F
2025-02-26 03:09:54,011.3,018.4,493,076.4,046.1,F
2025-02-26 03:14:54,010.5,016.1,489,076.4,046.1,F
2025-02-26 03:19:54,011.5,019.7,489,076.2,046.0,F
2025-02-26 03:24:54,011.4,017.7,488,076.1,046.1,F
2025-02-26 03:29:54,011.8,018.7,489,076.1,046.1,F
2025-02-26 03:34:54,012.7,019.7,486,076.1,046.0,F
2025-02-26 03:39:54,011.6,018.5,485,076.1,046.0,F
2025-02-26 03:44:54,012.0,019.6,483,076.0,046.0,F
2025-02-26 03:49:54,012.6,019.5,486,076.0,046.0,F
2025-02-26 03:54:54,010.4,015.8,488,075.9,046.1,F
2025-02-26 03:59:54,011.1,017.1,487,075.9,046.1,F
2025-02-26 04:04:54,010.7,017.0,486,075.9,046.0,F
2025-02-26 04:09:54,009.4,013.9,484,075.9,046.0,F
2025-02-26 04:14:54,010.7,016.9,485,075.9,046.0,F
2025-02-26 04:19:54,009.5,015.2,486,076.1,046.1,F
2025-02-26 04:24:54,009.9,016.1,487,076.1,045.9,F
2025-02-26 04:29:54,010.2,016.5,489,076.1,045.9,F
2025-02-26 04:34:54,010.0,015.7,491,076.1,045.9,F
2025-02-26 04:39:54,009.5,015.1,490,076.0,045.7,F
2025-02-26 04:44:54,009.3,014.7,497,075.9,045.7,F
2025-02-26 04:49:54,009.3,014.6,496,075.8,045.7,F
2025-02-26 04:54:54,009.8,013.8,508,075.9,045.8,F
2025-02-26 04:59:54,009.5,016.0,514,075.9,045.7,F
2025-02-26 05:04:54,009.6,015.5,515,075.8,045.8,F
2025-02-26 05:09:54,009.4,015.2,514,075.8,045.7,F
2025-02-26 05:14:54,009.4,014.6,514,075.9,045.6,F
2025-02-26 05:19:54,008.5,013.7,515,075.8,045.7,F
2025-02-26 05:24:54,008.7,014.3,515,075.9,045.5,F
2025-02-26 05:29:54,008.8,014.8,514,075.8,045.6,F
2025-02-26 05:34:54,008.7,013.4,517,075.8,045.6,F
2025-02-26 05:39:54,008.2,013.2,520,075.9,045.8,F
2025-02-26 05:44:54,009.2,015.0,521,075.9,045.7,F
2025-02-26 05:49:54,009.3,014.2,521,075.9,045.7,F
2025-02-26 05:54:54,008.4,012.9,522,076.0,045.7,F
2025-02-26 05:59:54,008.8,013.8,523,075.8,045.6,F
2025-02-26 06:04:54,008.6,013.1,522,075.8,045.6,F
2025-02-26 06:09:54,009.6,015.4,522,075.7,045.6,F
2025-02-26 06:14:54,009.4,014.4,519,075.6,045.6,F
2025-02-26 06:19:54,008.6,013.8,520,075.6,045.6,F
2025-02-26 06:24:54,009.1,013.7,520,075.7,045.5,F
2025-02-26 06:29:54,008.6,013.6,519,075.6,045.6,F
2025-02-26 06:34:54,009.6,014.4,516,075.5,045.5,F
2025-02-26 06:39:54,009.3,015.4,517,075.5,045.5,F
2025-02-26 06:44:54,008.3,013.6,521,075.5,045.5,F
2025-02-26 06:49:54,008.4,013.4,525,075.5,045.4,F
2025-02-26 06:54:54,008.4,012.5,531,075.5,045.4,F
2025-02-26 06:59:54,008.6,013.9,538,075.5,045.4,F
2025-02-26 07:04:54,009.0,014.1,536,075.7,045.4,F
2025-02-26 07:09:54,009.4,015.0,541,075.7,045.4,F
2025-02-26 07:14:54,009.1,014.3,539,075.7,045.3,F
2025-02-26 07:19:54,008.9,014.4,541,075.7,045.3,F
2025-02-26 07:24:54,008.3,013.9,553,075.5,045.4,F
2025-02-26 07:29:54,008.4,013.5,559,075.5,045.6,F
2025-02-26 07:34:54,008.4,013.4,562,075.5,045.5,F
2025-02-26 07:39:54,007.9,012.5,561,075.5,045.3,F
2025-02-26 07:44:54,009.2,014.7,565,075.7,045.2,F
2025-02-26 07:49:54,007.9,012.1,581,075.9,044.9,F
2025-02-26 07:54:54,008.7,013.4,581,076.2,044.5,F
2025-02-26 07:59:54,009.5,015.1,569,076.4,044.1,F
2025-02-26 08:04:54,008.1,011.8,561,076.6,043.9,F
2025-02-26 08:09:54,008.8,013.9,552,076.6,043.7,F
2025-02-26 08:14:54,008.9,013.5,548,076.7,043.7,F
2025-02-26 08:19:54,009.2,013.9,541,076.7,043.6,F
2025-02-26 08:24:54,009.3,014.9,531,076.7,043.6,F
2025-02-26 08:29:54,010.5,016.6,522,076.9,043.6,F
2025-02-26 08:34:54,011.4,018.1,516,076.9,043.6,F
2025-02-26 08:39:54,012.5,020.1,508,076.9,043.6,F
2025-02-26 08:44:54,011.2,017.8,504,076.9,043.6,F
2025-02-26 08:49:54,011.4,018.3,495,076.8,043.5,F
2025-02-26 08:54:54,012.6,020.8,491,076.6,043.4,F
2025-02-26 08:59:54,010.9,017.2,482,076.6,043.5,F
2025-02-26 09:04:54,012.5,019.9,477,076.6,043.4,F
2025-02-26 09:09:54,011.4,018.7,471,076.6,043.4,F
2025-02-26 09:14:54,012.6,020.0,470,076.6,043.3,F
2025-02-26 09:19:54,012.0,019.6,466,076.6,043.4,F
2025-02-26 09:24:54,011.3,018.9,476,076.7,043.4,F
2025-02-26 09:29:54,013.2,021.7,488,076.7,043.4,F
2025-02-26 09:34:55,013.5,021.3,490,076.8,043.3,F
2025-02-26 09:39:55,014.0,022.2,496,076.8,043.3,F
2025-02-26 09:44:55,012.2,019.7,511,076.8,043.3,F
2025-02-26 09:49:55,013.4,021.4,516,077.1,043.4,F
2025-02-26 09:54:55,014.3,022.8,523,077.0,043.3,F
2025-02-26 09:59:55,013.5,022.3,528,077.1,043.4,F
2025-02-26 10:04:55,013.4,021.5,533,077.1,043.3,F
2025-02-26 10:09:55,013.6,021.1,535,076.8,043.3,F
2025-02-26 10:14:55,013.8,021.8,538,076.9,043.3,F
2025-02-26 10:19:55,013.1,021.4,546,076.9,043.3,F
2025-02-26 10:24:55,012.9,020.4,546,076.9,043.2,F
2025-02-26 10:29:55,012.5,019.8,545,076.9,043.3,F
2025-02-26 10:34:55,012.8,021.2,546,076.9,043.2,F
2025-02-26 10:39:55,012.4,019.2,546,077.0,043.3,F
2025-02-26 10:44:55,012.8,020.1,541,076.9,043.3,F
2025-02-26 10:49:55,011.1,018.1,544,077.1,043.2,F
2025-02-26 10:54:55,012.1,018.8,539,077.1,043.2,F
2025-02-26 10:59:55,011.7,018.6,539,077.2,043.1,F
2025-02-26 11:04:55,013.2,021.3,543,077.3,043.1,F
2025-02-26 11:09:55,011.6,018.3,540,077.3,043.1,F
2025-02-26 11:14:55,011.1,017.9,557,077.4,043.2,F
2025-02-26 11:19:55,011.7,017.8,560,077.4,043.2,F
2025-02-26 11:24:55,010.9,017.1,561,077.4,043.3,F
2025-02-26 11:29:55,012.5,020.3,553,077.5,043.2,F
2025-02-26 11:34:55,011.4,018.0,557,077.5,043.2,F
2025-02-26 11:39:55,010.8,016.8,557,077.3,043.1,F
2025-02-26 11:44:55,009.6,015.5,556,077.4,043.1,F
2025-02-26 11:49:55,010.7,017.0,560,077.3,043.2,F
2025-02-26 11:54:55,010.2,015.3,554,077.3,043.2,F
2025-02-26 11:59:55,009.5,015.6,554,077.3,043.2,F
2025-02-26 12:04:55,010.1,016.4,554,077.4,043.2,F
2025-02-26 12:09:55,009.5,014.9,555,077.3,043.3,F
2025-02-26 12:14:55,009.9,015.6,563,077.3,043.4,F
2025-02-26 12:19:55,009.4,015.1,656,077.4,043.5,F
2025-02-26 12:24:55,010.0,014.6,776,077.6,043.9,F
2025-02-26 12:29:55,010.8,016.9,862,077.7,044.5,F
2025-02-26 12:34:55,010.9,017.0,957,077.8,045.7,F
2025-02-26 12:39:55,012.9,020.6,1025,078.0,046.7,F
2025-02-26 12:44:55,013.0,020.0,1110,078.2,047.9,F
2025-02-26 12:49:55,014.4,023.2,1171,078.2,048.9,F
2025-02-26 12:54:55,014.3,022.6,1226,078.3,048.9,F
2025-02-26 12:59:55,012.6,020.7,1177,078.5,048.1,F
2025-02-26 13:04:55,012.5,020.8,1152,078.4,047.7,F
2025-02-26 13:09:55,012.0,019.3,1142,078.5,047.4,F
2025-02-26 13:14:55,012.2,020.3,1109,078.5,047.1,F
2025-02-26 13:19:55,011.0,017.5,1086,078.5,046.9,F
2025-02-26 13:24:55,011.5,018.0,1082,078.5,046.7,F
2025-02-26 13:29:55,011.2,017.8,1079,078.5,046.6,F
2025-02-26 13:34:55,011.3,017.6,1071,078.5,046.5,F
2025-02-26 13:39:55,012.0,019.8,1036,078.5,046.2,F
2025-02-26 13:44:55,013.9,022.1,1022,078.5,046.1,F
2025-02-26 13:49:55,021.3,033.5,1007,078.5,045.9,F
2025-02-26 13:54:55,015.9,025.0,990,078.5,045.8,F
2025-02-26 13:59:55,014.3,022.4,1044,078.4,046.1,F
2025-02-26 14:04:55,013.2,021.1,1045,078.3,046.2,F
2025-02-26 14:09:55,015.1,022.8,1003,078.4,045.8,F
2025-02-26 14:14:55,015.6,024.5,996,078.6,045.7,F
2025-02-26 14:19:55,015.0,024.8,963,078.6,045.5,F
2025-02-26 14:24:55,014.0,021.8,961,078.6,045.5,F
2025-02-26 14:29:55,013.8,021.2,976,078.6,045.6,F
2025-02-26 14:34:55,014.0,022.4,937,078.4,045.3,F
2025-02-26 14:39:55,013.8,021.6,926,078.4,045.2,F
2025-02-26 14:44:55,013.6,022.0,922,078.5,045.1,F
2025-02-26 14:49:55,012.4,019.0,914,078.5,045.0,F
2025-02-26 14:54:55,012.4,019.6,909,078.5,044.9,F
2025-02-26 14:59:55,012.9,020.5,919,078.5,045.1,F
2025-02-26 15:04:55,013.7,022.0,919,078.5,045.0,F
2025-02-26 15:09:55,013.5,021.5,914,078.5,045.0,F
2025-02-26 15:14:55,014.3,022.8,908,078.4,045.0,F
2025-02-26 15:19:55,012.2,018.6,906,078.5,045.0,F
2025-02-26 15:24:55,012.6,019.6,896,078.4,045.0,F
2025-02-26 15:29:55,012.0,018.6,889,078.4,044.9,F
2025-02-26 15:34:55,011.8,018.5,886,078.4,044.9,F
2025-02-26 15:39:55,012.2,019.0,880,078.6,045.0,F
2025-02-26 15:44:55,014.1,022.7,870,078.5,044.9,F
2025-02-26 15:49:55,012.6,019.5,866,078.5,045.1,F
2025-02-26 15:54:55,012.8,020.8,844,078.6,044.9,F
2025-02-26 15:59:55,013.1,020.7,844,078.7,044.7,F
2025-02-26 16:04:55,012.9,020.5,828,078.6,044.6,F
2025-02-26 16:09:55,011.8,018.8,831,078.6,044.6,F
2025-02-26 16:14:55,011.6,018.3,838,078.6,044.7,F
2025-02-26 16:19:55,011.7,018.9,825,078.5,044.6,F
2025-02-26 16:24:55,011.9,018.1,814,078.5,044.7,F
2025-02-26 16:29:55,011.5,017.3,818,078.5,044.7,F
2025-02-26 16:34:55,011.7,018.6,812,078.5,044.7,F
2025-02-26 16:39:55,011.3,017.3,801,078.4,044.7,F
2025-02-26 16:44:55,012.0,019.6,797,078.3,044.8,F
2025-02-26 16:49:55,011.2,017.9,789,078.4,044.7,F
2025-02-26 16:54:56,012.7,020.2,795,078.5,044.7,F
2025-02-26 16:59:56,013.4,020.9,804,078.7,044.8,F
2025-02-26 17:04:56,014.7,024.0,807,078.6,045.0,F
2025-02-26 17:09:56,013.5,022.0,805,078.7,044.9,F
2025-02-26 17:14:56,012.8,020.3,808,078.7,044.8,F
2025-02-26 17:19:56,011.5,017.4,810,078.6,044.7,F
2025-02-26 17:24:56,012.5,020.6,814,078.7,044.6,F
2025-02-26 17:29:56,013.7,022.0,841,078.6,044.7,F
2025-02-26 17:34:56,012.8,019.7,844,078.7,044.7,F
2025-02-26 17:39:56,012.1,018.7,851,078.7,044.7,F
