DATE,PM2.5(ug/m3),PM10(ug/m3),CO2(ppm),TEMPERATURE,HUMIDITY,TEMPUNIT
2025-03-07 00:00:31,000.8,001.3,561,074.4,041.5,F
2025-03-07 00:05:31,000.8,001.3,558,074.4,041.4,F
2025-03-07 00:10:31,000.6,001.1,557,074.4,041.4,F
2025-03-07 00:15:31,001.0,001.6,559,074.4,041.4,F
2025-03-07 00:20:31,000.7,001.3,560,074.2,041.4,F
2025-03-07 00:25:31,000.8,001.3,556,074.2,041.4,F
2025-03-07 00:30:31,001.0,001.2,560,074.1,041.4,F
2025-03-07 00:35:31,001.0,001.4,559,074.2,041.3,F
2025-03-07 00:40:31,000.8,001.3,560,074.2,041.3,F
2025-03-07 00:45:31,001.2,001.9,557,074.2,041.2,F
2025-03-07 00:50:31,001.1,002.1,554,074.2,041.3,F
2025-03-07 00:55:31,000.8,001.2,556,074.2,041.2,F
2025-03-07 01:00:31,000.8,001.4,553,074.2,041.3,F
2025-03-07 01:05:31,000.9,001.6,557,074.2,041.2,F
2025-03-07 01:10:31,000.6,001.0,553,074.2,041.2,F
2025-03-07 01:15:31,000.9,001.5,552,074.1,041.2,F
2025-03-07 01:20:31,001.2,001.5,552,074.3,041.3,F
2025-03-07 01:25:31,000.9,001.4,553,074.3,041.2,F
2025-03-07 01:30:31,000.9,001.4,555,074.3,041.3,F
2025-03-07 01:35:31,000.9,001.7,555,074.3,041.3,F
2025-03-07 01:40:31,000.8,001.2,555,074.1,041.1,F
2025-03-07 01:45:31,001.0,001.4,554,074.0,041.2,F
2025-03-07 01:50:31,000.6,001.1,555,074.1,041.1,F
2025-03-07 01:55:31,001.2,002.2,553,074.0,041.1,F
2025-03-07 02:00:31,000.6,000.9,557,074.0,041.1,F
2025-03-07 02:05:31,001.0,001.5,553,074.0,041.1,F
2025-03-07 02:10:31,001.1,001.5,553,074.0,041.0,F
2025-03-07 02:15:31,001.0,001.4,552,074.1,041.0,F
2025-03-07 02:20:31,001.0,001.5,553,074.0,041.0,F
2025-03-07 02:25:31,000.9,001.1,550,074.0,041.1,F
2025-03-07 02:30:31,001.1,001.8,549,074.0,041.1,F
2025-03-07 02:35:31,001.2,002.0,549,074.0,041.1,F
2025-03-07 02:40:31,001.0,001.5,545,074.1,041.1,F
2025-03-07 02:45:31,001.0,001.5,543,074.1,041.2,F
2025-03-07 02:50:31,000.9,001.4,541,074.0,041.2,F
2025-03-07 02:55:31,001.4,002.3,542,074.0,041.2,F
2025-03-07 03:00:31,000.9,001.3,539,073.9,041.0,F
2025-03-07 03:05:31,001.2,002.2,541,073.9,041.0,F
2025-03-07 03:10:31,001.3,002.1,538,073.8,041.0,F
2025-03-07 03:15:31,001.0,001.7,535,073.8,041.0,F
2025-03-07 03:20:31,001.1,002.1,535,073.9,041.0,F
2025-03-07 03:25:31,001.1,001.3,534,073.9,040.9,F
2025-03-07 03:30:31,001.0,001.2,532,074.0,040.9,F
