DATE,PM2.5(ug/m3),PM10(ug/m3),CO2(ppm),TEMPERATURE,HUMIDITY,TEMPUNIT
2024-11-15 00:00:17,002.9,004.6,451,073.7,043.1,F
2024-11-15 00:01:17,003.4,005.5,450,073.6,043.2,F
2024-11-15 00:02:17,003.1,005.5,449,073.7,043.2,F
2024-11-15 00:03:17,003.0,004.7,441,073.4,043.3,F
2024-11-15 00:04:17,002.5,004.3,437,073.3,043.5,F
2024-11-15 00:05:17,002.9,004.7,433,073.3,043.5,F
2024-11-15 00:06:17,003.4,005.9,429,073.1,043.5,F
2024-11-15 00:07:17,002.5,004.2,427,072.9,043.5,F
2024-11-15 00:08:17,002.2,003.7,424,072.8,043.6,F
2024-11-15 00:09:17,002.6,004.3,420,072.7,043.7,F
2024-11-15 00:10:17,003.3,005.5,425,072.9,043.7,F
2024-11-15 00:11:17,003.3,005.4,429,072.8,043.8,F
2024-11-15 00:12:17,002.9,005.6,430,072.9,043.9,F
2024-11-15 00:13:17,003.0,004.8,431,073.1,043.8,F
2024-11-15 00:14:17,002.9,004.8,431,073.0,043.8,F
2024-11-15 00:15:17,003.8,006.2,436,073.1,043.9,F
2024-11-15 00:16:17,002.8,004.3,441,073.1,043.9,F
2024-11-15 00:17:17,003.9,006.6,443,073.2,044.0,F
2024-11-15 00:18:17,003.4,005.9,445,073.5,043.8,F
2024-11-15 00:19:17,003.6,006.2,450,073.3,043.8,F
2024-11-15 00:20:17,002.7,004.5,454,073.4,043.7,F
2024-11-15 00:21:17,003.3,005.5,456,073.7,043.6,F
2024-11-15 00:22:17,003.7,006.0,461,073.5,043.6,F
2024-11-15 00:23:17,002.5,004.4,465,073.5,043.6,F
2024-11-15 00:24:17,003.3,005.6,466,073.6,043.5,F
2024-11-15 00:25:17,003.0,005.2,467,073.7,043.4,F
2024-11-15 00:26:17,004.0,006.3,470,073.9,043.4,F
2024-11-15 00:27:17,003.6,006.3,476,073.7,043.4,F
2024-11-15 00:28:17,003.5,006.0,464,073.7,043.3,F
2024-11-15 00:29:17,002.4,003.9,454,073.8,043.1,F
2024-11-15 00:30:17,003.1,005.3,452,073.6,043.1,F
2024-11-15 00:31:17,002.7,004.5,450,073.5,043.1,F
2024-11-15 00:32:17,002.6,004.5,444,073.4,043.2,F
2024-11-15 00:33:17,002.4,004.1,441,073.3,043.3,F
2024-11-15 00:34:17,002.7,004.7,433,073.4,043.3,F
2024-11-15 00:35:17,002.9,004.6,428,073.1,043.3,F
2024-11-15 00:36:17,002.3,003.7,426,072.9,043.5,F
2024-11-15 00:37:17,002.5,004.2,420,073.0,043.5,F
2024-11-15 00:38:17,002.8,004.4,418,072.8,043.6,F
2024-11-15 00:39:17,002.4,004.0,416,072.7,043.7,F
2024-11-15 00:40:17,002.7,004.8,418,072.6,043.8,F
2024-11-15 00:41:17,003.1,005.4,423,072.7,043.9,F
2024-11-15 00:42:17,002.8,004.6,428,072.9,043.8,F
2024-11-15 00:43:17,002.5,004.7,429,072.8,043.9,F
2024-11-15 00:44:17,003.5,006.3,431,072.8,044.0,F
2024-11-15 00:45:17,003.4,005.7,432,073.1,043.8,F
2024-11-15 00:46:17,004.0,006.6,441,072.9,043.9,F
2024-11-15 00:47:17,004.7,008.0,445,073.0,043.9,F
2024-11-15 00:48:17,004.1,007.4,452,073.1,043.9,F
2024-11-15 00:49:17,003.4,004.9,455,073.2,043.9,F
2024-11-15 00:50:17,003.9,006.2,459,073.4,043.7,F
2024-11-15 00:51:17,003.7,006.2,461,073.3,043.6,F
2024-11-15 00:52:17,003.2,004.7,464,073.4,043.7,F
2024-11-15 00:53:17,003.2,004.9,467,073.6,043.6,F
2024-11-15 00:54:17,004.2,007.1,470,073.5,043.6,F
2024-11-15 00:55:17,003.5,005.5,474,073.6,043.5,F
2024-11-15 00:56:17,004.3,006.4,477,073.7,043.5,F
2024-11-15 00:57:17,003.6,006.1,480,073.7,043.6,F
2024-11-15 00:58:17,002.8,005.0,472,073.8,043.4,F
2024-11-15 00:59:17,002.7,004.8,459,073.5,043.4,F
2024-11-15 01:00:17,003.0,004.8,452,073.5,043.4,F
2024-11-15 01:01:17,002.3,004.1,452,073.5,043.3,F
2024-11-15 01:02:17,002.4,003.7,448,073.2,043.4,F
2024-11-15 01:03:17,002.6,004.0,444,073.1,043.4,F
2024-11-15 01:04:17,002.7,004.5,436,073.0,043.4,F
2024-11-15 01:05:17,002.4,004.6,433,072.9,043.6,F
2024-11-15 01:06:17,002.4,004.2,431,073.0,043.5,F
2024-11-15 01:07:17,002.0,003.4,428,072.7,043.4,F
2024-11-15 01:08:17,002.0,002.9,424,072.6,043.6,F
2024-11-15 01:09:17,002.5,004.2,421,072.7,043.5,F
2024-11-15 01:10:17,003.1,004.9,419,072.4,043.6,F
2024-11-15 01:11:17,003.1,004.9,429,072.5,043.7,F
2024-11-15 01:12:17,003.4,005.6,432,072.6,043.8,F
2024-11-15 01:13:17,002.9,005.0,435,072.6,044.0,F
2024-11-15 01:14:17,003.2,005.7,437,072.9,043.8,F
2024-11-15 01:15:17,004.0,006.6,444,072.8,043.7,F
2024-11-15 01:16:17,003.7,006.2,449,072.8,043.9,F
2024-11-15 01:17:18,003.2,005.2,454,073.1,043.8,F
2024-11-15 01:18:18,003.4,005.3,455,073.0,043.7,F
2024-11-15 01:19:18,003.8,006.1,461,073.1,043.7,F
2024-11-15 01:20:18,003.6,006.6,463,073.2,043.6,F
2024-11-15 01:21:18,002.8,005.0,466,073.2,043.6,F
2024-11-15 01:22:18,003.0,005.0,469,073.5,043.5,F
2024-11-15 01:23:18,003.6,005.8,479,073.3,043.6,F
2024-11-15 01:24:18,003.6,006.1,485,073.3,043.2,F
2024-11-15 01:25:18,003.0,005.1,491,073.5,043.2,F
2024-11-15 01:26:18,003.3,005.2,495,073.4,043.3,F
2024-11-15 01:27:18,003.4,005.7,497,073.5,043.2,F
2024-11-15 01:28:18,003.8,006.3,499,073.5,043.3,F
2024-11-15 01:29:18,003.0,004.3,503,073.6,043.4,F
2024-11-15 01:30:18,003.2,005.3,504,073.8,043.3,F
2024-11-15 01:31:18,003.0,005.3,499,073.6,043.2,F
2024-11-15 01:32:18,002.6,004.8,477,073.6,043.2,F
2024-11-15 01:33:18,002.3,004.1,464,073.7,042.9,F
2024-11-15 01:34:18,002.3,003.8,455,073.4,042.8,F
2024-11-15 01:35:18,002.6,004.0,456,073.3,042.8,F
2024-11-15 01:36:18,002.0,003.2,451,073.1,042.8,F
2024-11-15 01:37:18,002.3,003.9,444,073.0,042.9,F
2024-11-15 01:38:18,001.8,003.1,438,073.0,043.0,F
2024-11-15 01:39:18,002.0,003.6,433,072.9,043.0,F
