DATE,PM2.5(ug/m3),PM10(ug/m3),CO2(ppm),TEMPERATURE,HUMIDITY,TEMPUNIT
2024-11-18 00:00:13,014.2,022.6,496,070.8,040.1,F
2024-11-18 00:01:13,014.1,022.7,499,070.9,040.0,F
2024-11-18 00:02:13,013.5,021.6,501,071.0,040.1,F
2024-11-18 00:03:13,013.8,020.6,506,071.1,040.3,F
2024-11-18 00:04:13,012.3,020.0,519,071.3,040.3,F
2024-11-18 00:05:13,012.9,021.1,524,071.2,040.3,F
2024-11-18 00:06:13,013.0,021.0,528,071.3,040.5,F
2024-11-18 00:07:13,013.0,020.3,533,071.5,040.4,F
2024-11-18 00:08:13,012.3,019.1,537,071.4,040.4,F
2024-11-18 00:09:13,012.7,019.6,538,071.5,040.4,F
2024-11-18 00:10:13,011.9,019.0,542,071.6,040.4,F
2024-11-18 00:11:13,012.3,019.5,549,071.6,040.6,F
2024-11-18 00:12:13,011.5,017.5,550,071.9,040.4,F
2024-11-18 00:13:13,010.9,016.4,552,071.8,040.4,F
2024-11-18 00:14:13,012.7,020.0,556,071.8,040.4,F
2024-11-18 00:15:13,011.8,018.8,557,072.1,040.3,F
2024-11-18 00:16:13,016.1,024.6,539,071.8,039.8,F
2024-11-18 00:17:13,017.5,027.7,514,071.6,039.4,F
2024-11-18 00:18:13,017.5,029.5,503,071.5,039.2,F
2024-11-18 00:19:13,017.9,029.7,497,071.3,039.2,F
2024-11-18 00:20:13,017.6,028.3,489,071.4,039.0,F
2024-11-18 00:21:13,019.1,029.7,484,071.0,038.9,F
2024-11-18 00:22:13,019.7,031.2,476,070.9,038.9,F
2024-11-18 00:23:13,018.4,029.7,471,071.0,038.7,F
2024-11-18 00:24:13,019.5,030.3,469,070.6,038.7,F
2024-11-18 00:25:13,018.9,028.8,465,070.5,038.7,F
2024-11-18 00:26:13,018.8,030.2,459,070.6,038.6,F
2024-11-18 00:27:13,019.5,032.2,456,070.3,038.7,F
2024-11-18 00:28:13,017.5,028.4,464,070.3,039.1,F
2024-11-18 00:29:13,015.3,024.0,476,070.4,039.3,F
2024-11-18 00:30:13,016.3,026.2,485,070.5,039.6,F
2024-11-18 00:31:13,015.6,025.0,494,070.7,039.6,F
2024-11-18 00:32:13,015.2,024.0,499,070.6,039.8,F
2024-11-18 00:33:13,014.8,021.8,502,070.7,039.9,F
2024-11-18 00:34:13,013.7,022.1,511,071.0,039.9,F
2024-11-18 00:35:13,014.1,022.3,517,070.8,040.0,F
2024-11-18 00:36:13,012.7,019.1,527,070.9,040.1,F
2024-11-18 00:37:13,014.4,022.8,530,071.0,040.1,F
