DATE,PM2.5(ug/m3),PM10(ug/m3),CO2(ppm),TEMPERATURE,HUMIDITY,TEMPUNIT
2024-11-12 03:25:33,008.6,013.3,435,073.3,048.7,F
2024-11-12 03:26:33,007.9,012.4,471,073.0,050.1,F
2024-11-12 03:27:33,007.1,011.5,699,073.1,051.0,F
2024-11-12 03:28:33,006.9,010.1,499,073.2,049.7,F
2024-11-12 03:29:33,006.9,010.6,488,073.0,049.6,F
2024-11-12 03:30:33,006.5,010.6,485,073.1,049.3,F
2024-11-12 03:31:33,006.9,011.4,482,073.2,049.3,F
2024-11-12 03:32:33,007.3,011.7,484,073.1,049.3,F
2024-11-12 03:33:33,007.1,011.8,485,073.2,049.1,F
2024-11-12 03:34:33,006.6,009.9,493,073.2,049.2,F
2024-11-12 03:35:33,006.5,009.9,493,073.3,049.0,F
2024-11-12 03:36:33,006.4,010.2,497,073.5,048.9,F
2024-11-12 03:37:33,006.5,010.8,498,073.4,048.9,F
2024-11-12 03:38:33,007.1,010.5,499,073.5,048.8,F
2024-11-12 03:39:33,008.4,012.5,507,073.7,048.8,F
2024-11-12 03:40:33,006.7,010.8,506,073.6,048.8,F
2024-11-12 03:41:33,007.0,011.0,510,073.7,048.7,F
2024-11-12 03:42:33,007.1,011.3,514,073.7,048.6,F
2024-11-12 03:43:33,007.9,012.9,522,073.8,048.9,F
2024-11-12 03:44:33,009.2,014.4,516,074.0,049.0,F
2024-11-12 03:45:33,010.1,016.2,504,073.8,049.3,F
2024-11-12 03:46:33,010.1,016.2,501,073.7,049.2,F
2024-11-12 03:47:33,010.3,016.9,499,073.9,049.3,F
2024-11-12 03:48:33,010.9,016.8,495,073.6,049.5,F
2024-11-12 03:49:33,010.7,017.2,485,073.6,049.4,F
2024-11-12 03:50:33,010.9,017.2,476,073.5,049.5,F
2024-11-12 03:51:33,010.2,016.8,467,073.4,049.7,F
2024-11-12 03:52:33,011.1,018.2,463,073.3,049.7,F
2024-11-12 03:53:33,011.5,018.7,459,073.3,049.9,F
2024-11-12 03:54:33,009.7,014.4,458,073.2,049.8,F
2024-11-12 03:55:33,010.1,016.3,462,073.4,049.6,F
2024-11-12 03:56:33,008.3,013.6,469,073.2,049.5,F
2024-11-12 03:57:33,008.3,012.4,473,073.3,049.2,F
2024-11-12 03:58:33,008.3,013.5,471,073.4,049.2,F
2024-11-12 03:59:33,009.6,015.1,471,073.3,049.4,F
2024-11-12 04:00:33,008.9,014.9,471,073.3,049.2,F
2024-11-12 04:01:33,008.5,014.5,476,073.4,049.2,F
2024-11-12 04:02:33,008.0,012.4,480,073.4,049.1,F
2024-11-12 04:03:33,007.9,012.3,487,073.6,049.2,F
2024-11-12 04:04:33,007.9,012.9,488,073.5,049.2,F
2024-11-12 04:05:33,008.3,013.2,493,073.5,049.0,F
2024-11-12 04:06:33,007.4,012.1,497,073.8,048.8,F
2024-11-12 04:07:33,007.1,011.3,496,073.7,048.9,F
2024-11-12 04:08:33,007.9,013.0,502,073.7,048.8,F
2024-11-12 04:09:33,007.1,011.4,504,073.7,048.7,F
2024-11-12 04:10:33,007.0,010.7,503,073.8,048.6,F
2024-11-12 04:11:33,007.3,011.1,513,074.0,048.7,F
2024-11-12 04:12:33,007.4,011.1,520,073.9,048.8,F
2024-11-12 04:13:33,008.3,013.7,530,073.9,048.8,F
2024-11-12 04:14:33,009.1,013.7,525,074.1,048.9,F
2024-11-12 04:15:33,010.2,015.2,511,073.9,049.1,F
2024-11-12 04:16:33,009.8,015.2,508,073.8,049.0,F
2024-11-12 04:17:33,010.3,016.3,511,074.0,049.1,F
2024-11-12 04:18:33,010.5,016.3,509,073.7,049.3,F
2024-11-12 04:19:33,011.9,018.9,498,073.6,049.3,F
