DATE,PM2.5(ug/m3),PM10(ug/m3),CO2(ppm),TEMPERATURE,HUMIDITY,TEMPUNIT
2024-11-13 00:00:40,006.1,009.9,491,073.1,042.9,F
2024-11-13 00:01:40,005.8,009.7,487,073.2,042.7,F
2024-11-13 00:02:40,005.0,007.7,480,072.9,042.6,F
2024-11-13 00:03:40,005.6,008.0,475,072.8,042.7,F
2024-11-13 00:04:40,005.1,008.2,472,072.8,042.6,F
2024-11-13 00:05:41,005.4,008.5,468,072.6,042.6,F
2024-11-13 00:06:41,005.5,008.4,462,072.4,042.6,F
2024-11-13 00:07:41,005.7,009.4,461,072.3,042.7,F
2024-11-13 00:08:41,005.0,007.2,466,072.4,043.1,F
2024-11-13 00:09:41,005.4,008.9,469,072.6,043.3,F
2024-11-13 00:10:41,005.0,008.1,471,072.5,043.2,F
2024-11-13 00:11:41,005.3,008.5,471,072.6,043.3,F
2024-11-13 00:12:41,004.8,007.1,475,072.8,043.2,F
2024-11-13 00:13:41,004.3,006.8,480,072.7,043.3,F
2024-11-13 00:14:41,005.2,008.4,482,072.8,043.3,F
2024-11-13 00:15:41,004.7,007.0,487,072.8,043.3,F
2024-11-13 00:16:41,004.9,007.8,490,072.9,043.4,F
2024-11-13 00:17:41,004.4,007.0,493,073.1,043.4,F
2024-11-13 00:18:41,004.6,007.7,497,073.0,043.4,F
2024-11-13 00:19:41,005.2,007.7,499,073.1,043.5,F
2024-11-13 00:20:41,005.3,008.7,503,073.3,043.3,F
2024-11-13 00:21:41,004.4,006.9,505,073.2,043.3,F
2024-11-13 00:22:41,004.7,007.1,506,073.3,043.3,F
2024-11-13 00:23:41,004.2,006.4,506,073.3,043.3,F
2024-11-13 00:24:41,005.2,007.9,510,073.4,043.3,F
2024-11-13 00:25:41,004.2,006.7,513,073.7,043.2,F
2024-11-13 00:26:41,004.6,007.5,514,073.5,043.2,F
2024-11-13 00:27:41,004.8,007.3,509,073.5,042.9,F
