DATE,PM2.5(ug/m3),PM10(ug/m3),CO2(ppm),TEMPERATURE,HUMIDITY,TEMPUNIT
2024-11-04 00:00:07,007.0,010.7,446,022.7,043.7,C
2024-11-04 00:01:07,007.3,011.2,448,022.7,043.7,C
2024-11-04 00:02:07,007.4,011.3,448,022.7,043.7,C
2024-11-04 00:03:07,007.8,012.8,448,022.8,043.8,C
2024-11-04 00:04:07,006.8,010.4,448,022.7,043.7,C
2024-11-04 00:05:07,007.9,011.9,448,022.7,043.7,C
2024-11-04 00:06:07,007.0,010.7,449,022.8,043.7,C
2024-11-04 00:07:07,006.7,010.1,449,022.7,043.7,C
2024-11-04 00:08:07,007.2,011.1,449,022.7,043.8,C
2024-11-04 00:09:07,008.7,013.2,449,022.7,043.8,C
2024-11-04 00:10:07,008.3,013.2,448,022.7,043.8,C
2024-11-04 00:11:07,008.4,013.1,448,022.8,043.9,C
2024-11-04 00:12:07,008.1,012.6,448,022.7,043.8,C
2024-11-04 00:13:07,008.0,012.7,449,022.7,043.8,C
2024-11-04 00:14:07,007.6,012.4,450,022.8,043.8,C
2024-11-04 00:15:07,007.3,010.5,449,022.7,043.8,C
2024-11-04 00:16:07,007.3,011.5,449,022.7,043.9,C
2024-11-04 00:17:07,008.1,012.3,448,022.7,043.8,C
2024-11-04 00:18:07,007.5,011.3,447,022.7,043.8,C
2024-11-04 00:19:07,007.8,012.6,448,022.8,043.9,C
2024-11-04 00:20:07,008.1,013.2,448,022.7,043.9,C
2024-11-04 00:21:07,007.1,011.1,445,022.6,044.0,C
2024-11-04 00:22:07,007.3,011.1,444,022.7,044.0,C
2024-11-04 00:23:07,008.2,012.1,443,022.6,044.0,C
2024-11-04 00:24:07,007.8,013.1,441,022.6,044.1,C
2024-11-04 00:25:07,007.5,011.8,440,022.6,044.1,C
2024-11-04 00:26:07,007.4,011.0,440,022.6,044.1,C
2024-11-04 00:27:07,007.3,011.5,442,022.7,044.2,C
2024-11-04 00:28:07,007.2,011.5,442,022.6,044.2,C
2024-11-04 00:29:07,007.3,010.8,442,022.6,044.2,C
2024-11-04 00:30:07,007.1,010.8,442,022.7,044.3,C
2024-11-04 00:31:07,007.0,010.9,441,022.5,044.3,C
2024-11-04 00:32:07,007.6,011.4,440,022.5,044.4,C
2024-11-04 00:33:07,007.3,011.3,441,022.6,044.3,C
2024-11-04 00:34:07,007.8,011.4,440,022.6,044.3,C
2024-11-04 00:35:07,007.3,011.0,440,022.7,044.3,C
2024-11-04 00:36:07,006.4,009.5,439,022.6,044.2,C
2024-11-04 00:37:07,007.3,011.9,439,022.6,044.2,C
2024-11-04 00:38:07,007.5,011.5,440,022.7,044.3,C
2024-11-04 00:39:07,007.0,010.3,440,022.6,044.2,C
2024-11-04 00:40:07,007.3,011.4,440,022.6,044.2,C
2024-11-04 00:41:07,006.7,010.3,438,022.7,044.2,C
2024-11-04 00:42:07,006.8,011.1,440,022.6,044.2,C
2024-11-04 00:43:07,007.1,011.0,440,022.5,044.4,C
