DATE,PM2.5(ug/m3),PM10(ug/m3),CO2(ppm),TEMPERATURE,HUMIDITY,TEMPUNIT
2024-11-10 00:00:58,014.6,022.8,541,072.1,043.2,F
2024-11-10 00:01:58,014.9,024.1,538,072.1,043.2,F
2024-11-10 00:02:58,014.1,021.8,536,072.1,043.2,F
2024-11-10 00:03:58,015.5,024.4,536,072.1,043.1,F
2024-11-10 00:04:58,014.9,023.2,535,072.1,043.1,F
2024-11-10 00:05:58,014.6,022.0,534,072.2,043.2,F
2024-11-10 00:06:58,015.3,024.8,532,072.1,043.0,F
2024-11-10 00:07:58,015.1,024.8,533,072.1,043.0,F
2024-11-10 00:08:58,014.9,023.3,532,072.2,043.1,F
2024-11-10 00:09:58,015.2,023.6,532,072.1,042.9,F
2024-11-10 00:10:58,014.6,022.1,532,072.1,042.9,F
2024-11-10 00:11:58,013.8,021.2,531,072.0,042.9,F
2024-11-10 00:12:58,014.4,022.1,533,072.1,042.9,F
2024-11-10 00:13:58,014.9,023.0,534,072.2,043.0,F
2024-11-10 00:14:58,014.6,022.8,535,072.0,042.9,F
2024-11-10 00:15:58,014.2,022.9,536,072.0,042.9,F
2024-11-10 00:16:58,015.0,023.2,536,072.2,043.0,F
2024-11-10 00:17:59,014.7,023.1,535,072.0,042.9,F
2024-11-10 00:18:59,014.3,020.8,534,072.0,042.9,F
2024-11-10 00:19:59,013.7,022.0,533,072.0,042.9,F
2024-11-10 00:20:59,014.8,023.1,533,072.0,042.9,F
2024-11-10 00:21:59,014.6,023.0,531,072.2,043.1,F
2024-11-10 00:22:59,014.5,022.7,529,072.0,043.1,F
2024-11-10 00:23:59,013.7,021.6,528,072.0,043.2,F
2024-11-10 00:24:59,014.4,022.6,527,072.1,043.5,F
2024-11-10 00:25:59,013.4,021.2,523,071.9,043.4,F
2024-11-10 00:26:59,014.8,023.1,519,071.9,043.7,F
2024-11-10 00:27:59,013.6,021.8,517,071.9,043.8,F
2024-11-10 00:28:59,014.7,023.0,517,071.9,043.9,F
2024-11-10 00:29:59,013.2,020.4,519,072.1,044.1,F
2024-11-10 00:30:59,012.8,020.3,517,071.9,044.1,F
2024-11-10 00:31:59,013.5,021.0,518,071.9,044.1,F
2024-11-10 00:32:59,014.3,021.7,518,072.0,044.3,F
2024-11-10 00:33:59,013.3,020.6,516,071.8,044.2,F
2024-11-10 00:34:59,013.9,022.1,514,071.8,044.3,F
2024-11-10 00:35:59,014.5,023.2,513,071.8,044.3,F
2024-11-10 00:36:59,013.9,022.1,513,071.8,044.3,F
2024-11-10 00:37:59,014.3,023.2,511,072.0,044.4,F
2024-11-10 00:38:59,012.8,020.1,512,071.8,044.4,F
2024-11-10 00:39:59,012.7,019.3,511,071.8,044.4,F
2024-11-10 00:40:59,013.0,019.3,512,071.9,044.6,F
2024-11-10 00:41:59,013.4,021.3,511,071.7,044.6,F
2024-11-10 00:42:59,013.5,020.8,507,071.7,044.6,F
2024-11-10 00:43:59,012.6,019.4,506,071.9,044.8,F
2024-11-10 00:44:59,013.3,020.5,507,071.7,044.8,F
2024-11-10 00:45:59,013.4,020.9,512,071.7,044.8,F
2024-11-10 00:46:59,013.9,021.2,512,071.7,044.9,F
2024-11-10 00:47:59,012.6,020.6,512,071.7,044.9,F
2024-11-10 00:48:59,013.4,022.6,511,071.9,045.1,F
2024-11-10 00:49:59,014.0,022.6,510,071.6,045.0,F
2024-11-10 00:50:59,013.5,021.8,509,071.6,045.0,F
2024-11-10 00:51:59,013.2,021.0,508,071.8,045.1,F
2024-11-10 00:52:59,013.1,020.4,506,071.6,045.0,F
2024-11-10 00:53:59,013.4,020.4,506,071.6,044.9,F
2024-11-10 00:54:59,013.0,020.0,508,071.6,044.9,F
2024-11-10 00:55:59,012.4,019.7,509,071.6,044.8,F
2024-11-10 00:56:59,012.5,020.0,510,071.7,044.9,F
2024-11-10 00:57:59,012.4,019.7,509,071.5,044.7,F
2024-11-10 00:58:59,013.0,019.7,509,071.5,044.7,F
2024-11-10 00:59:59,012.4,019.2,509,071.7,044.7,F
2024-11-10 01:00:59,012.4,019.4,509,071.5,044.5,F
2024-11-10 01:01:59,011.4,017.2,509,071.5,044.5,F
2024-11-10 01:02:59,012.8,019.4,509,071.6,044.4,F
2024-11-10 01:03:59,012.8,020.1,509,071.6,044.4,F
2024-11-10 01:04:59,012.5,019.6,509,071.7,044.5,F
2024-11-10 01:05:59,013.2,022.2,508,071.6,044.4,F
2024-11-10 01:06:59,012.7,020.0,506,071.6,044.3,F
2024-11-10 01:07:59,012.0,018.3,508,071.8,044.3,F
2024-11-10 01:08:59,013.4,021.2,507,071.6,044.0,F
2024-11-10 01:09:59,012.5,020.2,507,071.6,043.9,F
2024-11-10 01:10:59,012.7,020.2,508,071.8,043.9,F
2024-11-10 01:11:59,012.6,018.9,509,071.6,043.6,F
2024-11-10 01:12:59,012.0,017.9,509,071.6,043.4,F
2024-11-10 01:13:59,012.6,020.9,510,071.5,043.4,F
2024-11-10 01:14:59,012.1,019.5,513,071.5,043.0,F
2024-11-10 01:15:59,014.1,022.6,517,071.7,042.8,F
2024-11-10 01:16:59,012.6,020.1,518,071.6,042.4,F
2024-11-10 01:17:59,014.0,021.3,520,071.6,042.2,F
2024-11-10 01:18:59,013.0,021.3,521,071.7,042.1,F
2024-11-10 01:19:59,013.6,021.1,521,071.5,041.9,F
2024-11-10 01:20:59,013.5,021.6,521,071.5,041.7,F
2024-11-10 01:21:59,014.1,021.8,521,071.5,041.5,F
2024-11-10 01:22:59,013.1,020.9,523,071.5,041.3,F
2024-11-10 01:23:59,013.5,022.0,522,071.7,041.3,F
2024-11-10 01:24:59,013.1,021.0,521,071.5,041.2,F
2024-11-10 01:25:59,013.8,021.0,521,071.5,041.0,F
2024-11-10 01:26:59,013.3,021.0,518,071.7,041.0,F
2024-11-10 01:27:59,013.5,021.4,518,071.5,040.9,F
