DATE,PM2.5(ug/m3),PM10(ug/m3),CO2(ppm),TEMPERATURE,HUMIDITY,TEMPUNIT
2024-10-23 00:00:03,006.2,009.4,461,025.5,054.5,C
2024-10-23 00:01:03,006.9,010.7,461,025.5,054.6,C
2024-10-23 00:02:03,006.0,009.8,461,025.5,054.6,C
2024-10-23 00:03:03,006.7,010.5,461,025.4,054.6,C
2024-10-23 00:04:03,006.5,009.9,462,025.5,054.7,C
2024-10-23 00:05:03,006.3,010.1,463,025.4,054.7,C
2024-10-23 00:06:03,006.9,010.4,463,025.4,054.8,C
2024-10-23 00:07:03,006.0,009.4,463,025.5,054.8,C
2024-10-23 00:08:03,006.5,010.1,465,025.4,054.8,C
2024-10-23 00:09:03,006.9,010.7,464,025.4,054.9,C
2024-10-23 00:10:03,006.4,010.3,465,025.4,054.8,C
2024-10-23 00:11:03,006.4,009.1,466,025.3,054.8,C
2024-10-23 00:12:03,006.5,009.9,469,025.4,054.8,C
2024-10-23 00:13:03,006.8,010.8,470,025.3,054.7,C
2024-10-23 00:14:03,007.2,011.3,473,025.3,054.8,C
2024-10-23 00:15:03,006.0,009.1,471,025.5,054.6,C
2024-10-23 00:16:03,006.8,010.4,471,025.4,054.5,C
2024-10-23 00:17:03,007.0,010.8,472,025.4,054.5,C
2024-10-23 00:18:03,006.7,010.6,471,025.4,054.4,C
2024-10-23 00:19:03,006.4,010.2,472,025.4,054.3,C
2024-10-23 00:20:03,006.8,010.2,471,025.5,054.2,C
2024-10-23 00:21:03,006.2,010.0,471,025.4,054.2,C
2024-10-23 00:22:03,006.0,008.7,471,025.4,054.3,C
2024-10-23 00:23:03,006.8,010.5,470,025.5,054.1,C
2024-10-23 00:24:03,006.4,009.3,470,025.4,054.1,C
2024-10-23 00:25:03,006.8,010.4,471,025.5,054.0,C
2024-10-23 00:26:03,006.5,009.5,472,025.4,054.0,C
2024-10-23 00:27:03,007.0,011.0,472,025.4,054.1,C
2024-10-23 00:28:03,005.7,008.7,472,025.4,054.1,C
2024-10-23 00:29:03,006.1,009.6,472,025.3,054.2,C
