DATE,PM2.5(ug/m3),PM10(ug/m3),CO2(ppm),TEMPERATURE,HUMIDITY,TEMPUNIT
2024-10-18 00:00:39,002.0,003.1,401,024.8,054.6,C
2024-10-18 00:01:39,002.5,004.0,402,024.8,054.7,C
2024-10-18 00:02:39,002.2,004.1,403,024.9,054.7,C
2024-10-18 00:03:39,002.0,003.3,402,024.8,054.7,C
2024-10-18 00:04:39,001.9,002.9,402,024.8,054.8,C
2024-10-18 00:05:39,002.2,003.4,402,024.9,054.8,C
2024-10-18 00:06:39,002.6,003.8,401,024.8,054.8,C
2024-10-18 00:07:39,002.0,003.1,400,024.8,054.9,C
2024-10-18 00:08:39,002.3,004.0,402,024.8,054.8,C
2024-10-18 00:09:39,001.7,002.6,401,024.8,054.9,C
2024-10-18 00:10:39,001.7,002.4,400,024.9,054.8,C
2024-10-18 00:11:39,001.7,002.8,399,024.8,054.8,C
2024-10-18 00:12:39,001.8,002.8,399,024.8,054.9,C
2024-10-18 00:13:39,001.9,003.1,398,024.7,054.8,C
2024-10-18 00:14:39,002.1,003.0,400,024.7,054.8,C
2024-10-18 00:15:39,001.6,002.7,399,024.8,054.8,C
2024-10-18 00:16:39,001.6,002.6,398,024.7,054.7,C
2024-10-18 00:17:39,002.5,004.0,398,024.7,054.7,C
2024-10-18 00:18:39,001.8,002.9,398,024.8,054.6,C
2024-10-18 00:19:39,001.8,002.7,397,024.7,054.5,C
2024-10-18 00:20:39,001.7,002.7,397,024.8,054.5,C
2024-10-18 00:21:39,001.7,002.5,398,024.7,054.5,C
2024-10-18 00:22:39,001.2,002.0,398,024.7,054.5,C
2024-10-18 00:23:39,001.9,003.0,397,024.9,054.4,C
2024-10-18 00:24:39,002.2,003.3,397,024.7,054.3,C
2024-10-18 00:25:39,001.9,002.5,396,024.7,054.4,C
2024-10-18 00:26:39,001.5,002.5,399,024.7,054.3,C
2024-10-18 00:27:39,002.0,003.8,399,024.7,054.2,C
2024-10-18 00:28:39,001.7,002.8,399,024.8,054.2,C
2024-10-18 00:29:39,002.2,003.5,401,024.7,054.2,C
2024-10-18 00:30:39,001.6,002.4,399,024.7,054.2,C
2024-10-18 00:31:39,002.2,003.8,398,024.8,054.1,C
2024-10-18 00:32:39,001.8,003.4,399,024.7,054.1,C
2024-10-18 00:33:39,001.7,002.7,399,024.8,054.1,C
2024-10-18 00:34:39,001.7,003.2,398,024.7,054.0,C
2024-10-18 00:35:39,001.6,002.6,399,024.7,054.1,C
2024-10-18 00:36:39,001.7,002.9,401,024.8,054.0,C
2024-10-18 00:37:39,001.6,002.6,400,024.7,053.9,C
2024-10-18 00:38:39,001.7,002.5,400,024.7,054.0,C
2024-10-18 00:39:39,002.1,003.1,400,024.7,053.9,C
2024-10-18 00:40:39,001.4,002.2,400,024.7,053.9,C
2024-10-18 00:41:39,001.7,002.6,400,024.8,053.9,C
2024-10-18 00:42:39,001.7,002.7,399,024.7,053.8,C
2024-10-18 00:43:39,001.5,002.7,399,024.7,053.8,C
2024-10-18 00:44:39,001.8,003.0,399,024.8,053.6,C
2024-10-18 00:45:39,001.9,003.3,400,024.7,053.6,C
2024-10-18 00:46:39,001.6,002.6,401,024.8,053.6,C
2024-10-18 00:47:39,001.9,003.0,401,024.7,053.5,C
2024-10-18 00:48:39,001.4,002.0,402,024.7,053.5,C
2024-10-18 00:49:39,001.7,002.8,400,024.8,053.4,C
2024-10-18 00:50:39,001.7,002.9,399,024.7,053.4,C
2024-10-18 00:51:39,001.5,002.5,397,024.6,053.5,C
2024-10-18 00:52:39,001.8,002.8,397,024.7,053.3,C
2024-10-18 00:53:39,001.9,002.9,397,024.7,053.4,C
2024-10-18 00:54:39,001.3,002.1,397,024.8,053.3,C
2024-10-18 00:55:39,001.9,003.1,397,024.6,053.3,C
2024-10-18 00:56:39,001.8,003.1,397,024.6,053.4,C
2024-10-18 00:57:39,001.9,003.2,398,024.6,053.3,C
2024-10-18 00:58:39,001.9,003.3,398,024.6,053.2,C
2024-10-18 00:59:39,001.4,002.4,397,024.7,053.2,C
2024-10-18 01:00:39,001.7,002.4,397,024.6,053.1,C
2024-10-18 01:01:39,002.1,003.5,397,024.6,053.2,C
2024-10-18 01:02:39,001.7,002.9,397,024.7,053.1,C
2024-10-18 01:03:39,001.7,002.7,397,024.6,053.1,C
2024-10-18 01:04:39,001.7,002.6,398,024.6,053.1,C
2024-10-18 01:05:39,002.6,003.7,398,024.6,053.0,C
2024-10-18 01:06:39,001.7,002.8,397,024.6,053.0,C
2024-10-18 01:07:39,001.5,002.3,396,024.7,052.9,C
2024-10-18 01:08:39,001.6,002.6,395,024.6,052.9,C
2024-10-18 01:09:39,001.6,002.4,396,024.6,052.9,C
2024-10-18 01:10:39,002.1,003.6,399,024.6,052.8,C
2024-10-18 01:11:39,001.4,002.2,397,024.6,052.8,C
2024-10-18 01:12:39,001.5,002.0,397,024.7,052.7,C
2024-10-18 01:13:39,001.8,002.6,397,024.6,052.7,C
2024-10-18 01:14:39,001.7,002.5,397,024.6,052.7,C
2024-10-18 01:15:39,001.7,003.0,399,024.7,052.7,C
2024-10-18 01:16:39,001.7,002.8,398,024.5,052.7,C
2024-10-18 01:17:39,001.8,003.0,398,024.5,052.8,C
2024-10-18 01:18:39,001.9,003.3,398,024.5,052.6,C
2024-10-18 01:19:39,001.7,003.1,399,024.6,052.5,C
2024-10-18 01:20:39,002.2,003.8,397,024.7,052.4,C
2024-10-18 01:21:39,001.8,002.9,397,024.6,052.4,C
2024-10-18 01:22:39,001.8,002.9,398,024.6,052.5,C
2024-10-18 01:23:39,002.1,003.0,398,024.6,052.4,C
2024-10-18 01:24:39,002.0,003.3,397,024.5,052.3,C
2024-10-18 01:25:39,001.4,002.3,397,024.5,052.4,C
2024-10-18 01:26:39,001.5,002.3,397,024.5,052.2,C
2024-10-18 01:27:39,001.3,002.2,398,024.5,052.3,C
2024-10-18 01:28:39,002.1,003.3,397,024.6,052.2,C
2024-10-18 01:29:39,001.9,002.7,398,024.5,052.1,C
2024-10-18 01:30:39,001.7,002.8,397,024.5,052.2,C
2024-10-18 01:31:39,001.6,002.7,398,024.5,052.0,C
2024-10-18 01:32:39,001.6,002.7,399,024.5,051.9,C
2024-10-18 01:33:39,002.1,003.3,399,024.6,051.9,C
2024-10-18 01:34:39,001.4,002.4,397,024.5,051.8,C
2024-10-18 01:35:39,002.1,002.9,397,024.5,051.9,C
2024-10-18 01:36:39,001.4,002.3,395,024.6,051.8,C
2024-10-18 01:37:39,001.8,002.9,396,024.5,051.8,C
2024-10-18 01:38:39,001.6,002.8,396,024.5,051.9,C
2024-10-18 01:39:39,002.1,003.3,398,024.5,051.8,C
2024-10-18 01:40:39,001.7,003.0,396,024.5,051.7,C
2024-10-18 01:41:39,001.5,002.3,396,024.6,051.7,C
2024-10-18 01:42:39,001.3,002.2,396,024.5,051.7,C
2024-10-18 01:43:39,001.4,002.2,394,024.5,051.8,C
2024-10-18 01:44:39,001.7,002.7,396,024.6,051.6,C
2024-10-18 01:45:39,001.7,002.6,399,024.5,051.6,C
2024-10-18 01:46:39,001.8,003.0,401,024.6,051.6,C
2024-10-18 01:47:39,001.7,002.4,402,024.5,051.7,C
2024-10-18 01:48:39,001.8,003.1,401,024.5,051.8,C
2024-10-18 01:49:39,001.6,002.5,400,024.6,051.7,C
2024-10-18 01:50:39,001.8,003.3,399,024.5,051.7,C
2024-10-18 01:51:39,001.6,002.6,398,024.5,051.8,C
2024-10-18 01:52:39,001.7,002.5,398,024.5,051.7,C
2024-10-18 01:53:39,001.4,002.2,398,024.5,051.7,C
2024-10-18 01:54:39,001.6,002.5,398,024.6,051.7,C
2024-10-18 01:55:39,001.7,002.8,397,024.5,051.7,C
2024-10-18 01:56:39,001.8,003.0,397,024.5,051.8,C
2024-10-18 01:57:39,002.2,003.1,397,024.6,051.7,C
2024-10-18 01:58:39,001.9,003.2,397,024.5,051.7,C
2024-10-18 01:59:39,001.8,003.0,397,024.5,051.9,C
2024-10-18 02:00:39,002.0,003.5,396,024.5,051.8,C
2024-10-18 02:01:39,001.9,003.2,396,024.5,051.8,C
2024-10-18 02:02:39,001.5,002.6,396,024.6,051.8,C
2024-10-18 02:03:39,001.8,002.7,396,024.5,051.8,C
2024-10-18 02:04:39,001.6,002.7,396,024.5,051.8,C
2024-10-18 02:05:39,001.6,002.4,394,024.6,051.7,C
2024-10-18 02:06:39,001.5,001.9,395,024.5,051.7,C
2024-10-18 02:07:40,001.7,002.8,396,024.6,051.7,C
2024-10-18 02:08:40,001.5,002.4,397,024.5,051.7,C
2024-10-18 02:09:40,001.8,002.4,397,024.5,051.8,C
2024-10-18 02:10:40,001.9,003.0,396,024.5,051.7,C
2024-10-18 02:11:40,002.0,003.3,398,024.5,051.7,C
2024-10-18 02:12:40,002.0,003.4,399,024.6,051.6,C
2024-10-18 02:13:40,002.3,003.7,399,024.5,051.6,C
2024-10-18 02:14:40,002.2,003.8,399,024.5,051.7,C
2024-10-18 02:15:40,001.7,003.2,398,024.6,051.5,C
2024-10-18 02:16:40,002.5,004.0,398,024.5,051.6,C
2024-10-18 02:17:40,001.9,003.2,398,024.5,051.6,C
2024-10-18 02:18:40,002.0,003.6,398,024.5,051.5,C
2024-10-18 02:19:40,002.0,003.3,398,024.5,051.5,C
2024-10-18 02:20:40,001.7,002.8,396,024.6,051.5,C
2024-10-18 02:21:40,002.0,002.4,396,024.5,051.5,C
2024-10-18 02:22:40,001.9,003.3,398,024.5,051.6,C
2024-10-18 02:23:40,002.2,003.8,397,024.6,051.4,C
2024-10-18 02:24:40,001.9,003.3,397,024.5,051.4,C
2024-10-18 02:25:40,001.9,003.4,396,024.5,051.5,C
2024-10-18 02:26:40,001.9,003.3,397,024.5,051.4,C
2024-10-18 02:27:40,002.0,003.6,398,024.5,051.4,C
2024-10-18 02:28:40,002.0,003.5,399,024.6,051.4,C
2024-10-18 02:29:40,001.7,003.0,400,024.5,051.3,C
2024-10-18 02:30:40,001.6,002.8,400,024.5,051.4,C
2024-10-18 02:31:40,002.0,002.5,397,024.5,051.3,C
2024-10-18 02:32:40,001.6,002.3,397,024.5,051.3,C
