DATE,PM2.5(ug/m3),PM10(ug/m3),CO2(ppm),TEMPERATURE,HUMIDITY,TEMPUNIT
2024-10-24 00:00:34,001.9,002.8,424,025.3,056.4,C
2024-10-24 00:01:34,001.9,003.0,424,025.4,056.4,C
2024-10-24 00:02:34,002.3,003.5,425,025.5,056.2,C
2024-10-24 00:03:34,002.6,004.1,426,025.4,056.1,C
2024-10-24 00:04:34,002.6,004.2,427,025.4,056.1,C
2024-10-24 00:05:34,002.4,004.0,427,025.4,056.0,C
2024-10-24 00:06:34,002.1,003.4,428,025.4,056.1,C
2024-10-24 00:07:34,002.1,003.3,427,025.5,056.0,C
2024-10-24 00:08:34,002.0,003.1,425,025.3,056.1,C
2024-10-24 00:09:34,001.7,002.6,424,025.3,056.2,C
2024-10-24 00:10:34,002.0,003.3,423,025.3,056.2,C
2024-10-24 00:11:34,001.7,002.5,423,025.3,056.2,C
2024-10-24 00:12:34,001.8,002.8,424,025.3,056.3,C
2024-10-24 00:13:34,002.0,003.3,423,025.2,056.2,C
2024-10-24 00:14:34,002.3,003.6,423,025.2,056.3,C
2024-10-24 00:15:34,001.7,002.7,421,025.4,056.1,C
2024-10-24 00:16:34,001.8,002.7,421,025.2,056.2,C
2024-10-24 00:17:34,002.3,003.9,422,025.2,056.3,C
2024-10-24 00:18:34,002.1,003.7,422,025.2,056.3,C
2024-10-24 00:19:34,002.2,003.3,423,025.2,056.3,C
2024-10-24 00:20:34,002.3,003.0,425,025.3,056.3,C
2024-10-24 00:21:34,002.8,004.3,424,025.2,056.2,C
2024-10-24 00:22:34,002.3,003.4,424,025.3,056.2,C
2024-10-24 00:23:34,002.4,003.6,424,025.3,056.0,C
2024-10-24 00:24:34,002.4,003.8,423,025.3,055.9,C
2024-10-24 00:25:34,002.3,003.7,423,025.4,055.9,C
2024-10-24 00:26:34,002.4,004.1,423,025.3,056.0,C
2024-10-24 00:27:34,002.2,003.3,422,025.3,056.1,C
2024-10-24 00:28:34,002.1,003.3,423,025.4,055.9,C
2024-10-24 00:29:34,001.9,003.0,422,025.3,055.8,C
2024-10-24 00:30:34,001.6,002.3,421,025.3,055.8,C
2024-10-24 00:31:34,002.0,003.0,421,025.3,055.7,C
2024-10-24 00:32:34,001.8,002.8,420,025.3,055.7,C
2024-10-24 00:33:34,001.7,002.7,419,025.4,055.8,C
2024-10-24 00:34:34,002.0,003.4,420,025.2,055.8,C
2024-10-24 00:35:34,001.6,002.2,419,025.2,055.9,C
2024-10-24 00:36:34,001.8,002.6,420,025.3,055.9,C
2024-10-24 00:37:34,001.7,002.7,420,025.2,055.9,C
2024-10-24 00:38:34,001.5,002.3,419,025.2,055.9,C
2024-10-24 00:39:34,001.4,001.9,419,025.2,055.8,C
2024-10-24 00:40:34,001.5,002.3,417,025.1,055.9,C
2024-10-24 00:41:34,001.3,002.0,417,025.2,055.9,C
2024-10-24 00:42:34,001.4,001.6,419,025.1,055.9,C
2024-10-24 00:43:35,001.5,002.4,421,025.1,056.0,C
2024-10-24 00:44:35,001.2,002.1,421,025.1,055.9,C
2024-10-24 00:45:35,001.6,002.5,421,025.2,056.0,C
2024-10-24 00:46:35,001.5,002.3,421,025.3,055.9,C
2024-10-24 00:47:35,001.5,002.4,420,025.2,055.9,C
2024-10-24 00:48:35,001.0,001.3,420,025.1,056.0,C
2024-10-24 00:49:35,001.3,002.0,421,025.1,056.0,C
2024-10-24 00:50:35,001.7,002.8,421,025.1,056.0,C
2024-10-24 00:51:35,001.2,002.4,420,025.2,055.9,C
2024-10-24 00:52:35,001.3,001.9,420,025.1,055.9,C
2024-10-24 00:53:35,001.6,002.7,421,025.2,055.9,C
2024-10-24 00:54:35,001.4,002.3,419,025.3,055.8,C
2024-10-24 00:55:35,001.7,002.6,420,025.2,055.8,C
2024-10-24 00:56:35,001.4,001.9,421,025.2,055.9,C
2024-10-24 00:57:35,001.8,002.9,420,025.1,055.8,C
2024-10-24 00:58:35,001.9,003.2,420,025.1,055.8,C
2024-10-24 00:59:35,002.5,004.2,419,025.2,055.8,C
2024-10-24 01:00:35,001.9,002.7,419,025.2,055.8,C
2024-10-24 01:01:35,002.4,003.3,419,025.2,055.9,C
2024-10-24 01:02:35,002.6,004.5,419,025.3,055.7,C
2024-10-24 01:03:35,001.9,002.8,419,025.2,055.7,C
2024-10-24 01:04:36,002.2,003.3,419,025.3,055.7,C
2024-10-24 01:05:36,002.1,003.2,419,025.2,055.6,C
2024-10-24 01:06:36,002.1,003.1,420,025.2,055.8,C
2024-10-24 01:07:36,002.4,003.7,420,025.1,055.7,C
2024-10-24 01:08:36,002.4,003.9,421,025.1,055.6,C
2024-10-24 01:09:36,002.4,003.6,422,025.2,055.6,C
2024-10-24 01:10:36,002.9,004.5,424,025.1,055.6,C
2024-10-24 01:11:36,002.3,004.0,425,025.1,055.7,C
2024-10-24 01:12:36,002.8,004.3,425,025.2,055.5,C
2024-10-24 01:13:36,002.8,004.8,425,025.1,055.6,C
2024-10-24 01:14:36,003.1,004.6,425,025.1,055.6,C
2024-10-24 01:15:36,002.7,004.2,425,025.1,055.6,C
2024-10-24 01:16:36,003.2,005.0,426,025.1,055.5,C
2024-10-24 01:17:36,003.1,004.9,426,025.2,055.5,C
2024-10-24 01:18:36,003.0,004.6,426,025.1,055.4,C
2024-10-24 01:19:36,003.3,005.5,426,025.1,055.5,C
2024-10-24 01:20:36,003.4,005.1,427,025.2,055.4,C
2024-10-24 01:21:36,003.2,005.0,427,025.1,055.3,C
2024-10-24 01:22:36,003.5,005.4,428,025.1,055.4,C
2024-10-24 01:23:36,004.2,006.4,428,025.1,055.2,C
2024-10-24 01:24:36,003.6,005.3,428,025.1,055.2,C
2024-10-24 01:25:36,004.0,006.3,429,025.2,055.2,C
2024-10-24 01:26:36,003.8,005.8,432,025.1,055.2,C
2024-10-24 01:27:36,003.9,005.8,432,025.1,055.3,C
2024-10-24 01:28:36,003.6,005.9,431,025.1,055.2,C
2024-10-24 01:29:36,004.2,006.2,432,025.1,055.1,C
2024-10-24 01:30:36,003.6,004.9,432,025.1,055.1,C
2024-10-24 01:31:36,003.5,005.3,431,025.0,055.1,C
2024-10-24 01:32:36,003.5,005.7,432,025.0,055.2,C
2024-10-24 01:33:36,003.4,006.0,432,025.1,055.0,C
2024-10-24 01:34:36,004.0,006.1,432,025.0,055.0,C
2024-10-24 01:35:36,004.0,005.4,433,025.0,055.1,C
2024-10-24 01:36:36,003.7,005.6,436,025.0,055.0,C
2024-10-24 01:37:36,003.8,006.3,436,025.0,054.9,C
2024-10-24 01:38:36,004.6,005.9,437,025.1,054.9,C
2024-10-24 01:39:36,003.8,005.2,435,025.0,054.9,C
2024-10-24 01:40:36,004.1,006.3,435,025.0,055.0,C
2024-10-24 01:41:36,004.3,006.4,435,025.1,054.9,C
2024-10-24 01:42:36,004.2,006.7,435,025.0,054.9,C
2024-10-24 01:43:36,004.1,006.6,435,025.0,055.1,C
2024-10-24 01:44:36,003.7,005.5,435,025.0,055.0,C
2024-10-24 01:45:36,003.5,005.5,435,025.0,054.9,C
2024-10-24 01:46:36,004.1,006.6,435,025.1,055.0,C
2024-10-24 01:47:36,004.7,007.4,435,025.0,055.0,C
2024-10-24 01:48:36,004.1,006.6,436,025.0,055.0,C
2024-10-24 01:49:36,004.3,006.1,433,025.1,054.9,C
2024-10-24 01:50:36,004.4,006.9,433,025.0,054.9,C
2024-10-24 01:51:36,004.1,006.5,434,025.0,055.0,C
2024-10-24 01:52:36,004.4,007.0,434,025.0,054.8,C
2024-10-24 01:53:36,004.0,005.9,434,024.9,054.9,C
2024-10-24 01:54:36,004.4,007.0,434,025.0,054.8,C
2024-10-24 01:55:36,004.5,007.0,434,024.9,054.8,C
2024-10-24 01:56:36,004.4,006.4,435,024.9,054.9,C
2024-10-24 01:57:36,004.6,007.2,437,025.0,054.8,C
2024-10-24 01:58:36,004.8,008.0,437,024.9,054.9,C
2024-10-24 01:59:36,004.7,006.9,437,024.9,054.9,C
2024-10-24 02:00:36,004.1,006.1,440,024.9,054.8,C
2024-10-24 02:01:36,004.5,007.3,446,024.8,054.9,C
2024-10-24 02:02:36,004.2,007.0,446,024.9,054.8,C
2024-10-24 02:03:36,005.0,007.6,446,024.8,054.8,C
2024-10-24 02:04:36,004.4,006.9,446,024.8,054.8,C
2024-10-24 02:05:36,005.2,008.4,447,024.8,054.6,C
2024-10-24 02:06:36,004.1,006.4,448,024.8,054.4,C
2024-10-24 02:07:36,004.8,007.4,451,024.9,054.3,C
2024-10-24 02:08:36,004.4,007.3,454,024.8,054.2,C
2024-10-24 02:09:36,005.3,008.0,455,024.8,054.1,C
2024-10-24 02:10:36,004.4,007.1,456,024.9,053.8,C
2024-10-24 02:11:36,004.5,006.5,457,024.8,053.7,C
2024-10-24 02:12:36,004.6,008.0,460,024.8,053.6,C
2024-10-24 02:13:36,004.3,007.2,462,024.7,053.5,C
2024-10-24 02:14:36,004.5,007.0,463,024.7,053.4,C
2024-10-24 02:15:36,004.4,006.6,464,024.8,053.3,C
2024-10-24 02:16:36,003.8,005.8,464,024.7,053.1,C
2024-10-24 02:17:36,004.6,006.8,466,024.7,053.1,C
2024-10-24 02:18:36,004.5,007.2,469,024.8,052.9,C
2024-10-24 02:19:36,004.4,006.7,470,024.7,052.9,C
2024-10-24 02:20:36,004.1,006.4,470,024.6,052.9,C
2024-10-24 02:21:36,004.2,006.4,471,024.6,052.7,C
2024-10-24 02:22:36,004.3,006.8,471,024.6,052.6,C
2024-10-24 02:23:36,004.5,006.9,472,024.7,052.5,C
2024-10-24 02:24:36,004.3,006.5,474,024.6,052.4,C
2024-10-24 02:25:36,004.0,006.3,476,024.6,052.4,C
2024-10-24 02:26:36,004.2,007.0,483,024.7,052.2,C
2024-10-24 02:27:36,004.4,006.9,487,024.6,052.0,C
2024-10-24 02:28:36,004.3,006.1,487,024.6,052.0,C
2024-10-24 02:29:36,004.5,007.5,487,024.6,051.8,C
2024-10-24 02:30:36,004.7,007.6,486,024.6,051.8,C
2024-10-24 02:31:36,004.7,007.8,487,024.7,051.7,C
2024-10-24 02:32:36,004.1,006.3,487,024.6,051.7,C
2024-10-24 02:33:36,004.4,006.8,488,024.6,051.7,C
2024-10-24 02:34:36,005.1,008.2,488,024.6,051.5,C
2024-10-24 02:35:36,004.3,006.8,486,024.5,051.5,C
2024-10-24 02:36:36,004.5,007.0,486,024.6,051.4,C
2024-10-24 02:37:36,004.8,007.4,485,024.5,051.4,C
2024-10-24 02:38:36,004.8,007.7,485,024.5,051.5,C
2024-10-24 02:39:36,003.9,006.1,486,024.6,051.3,C
2024-10-24 02:40:36,004.3,006.8,487,024.5,051.3,C
2024-10-24 02:41:36,004.1,006.5,486,024.5,051.4,C
2024-10-24 02:42:36,004.9,007.2,486,024.5,051.3,C
2024-10-24 02:43:36,004.2,006.6,486,024.4,051.2,C
2024-10-24 02:44:36,005.1,008.5,484,024.5,051.1,C
2024-10-24 02:45:36,004.3,006.7,484,024.4,051.1,C
2024-10-24 02:46:36,004.9,007.9,483,024.4,051.2,C
2024-10-24 02:47:36,004.7,007.5,484,024.5,051.0,C
2024-10-24 02:48:36,004.4,006.9,483,024.4,051.0,C
2024-10-24 02:49:36,004.7,007.0,484,024.4,051.0,C
2024-10-24 02:50:36,005.0,008.2,484,024.4,050.9,C
2024-10-24 02:51:36,005.1,007.4,486,024.4,050.9,C
2024-10-24 02:52:36,004.7,007.0,486,024.5,050.9,C
2024-10-24 02:53:36,004.7,007.6,485,024.4,050.8,C
2024-10-24 02:54:36,004.4,007.0,484,024.4,050.9,C
2024-10-24 02:55:36,004.7,007.0,484,024.5,050.8,C
2024-10-24 02:56:36,004.6,007.3,483,024.4,050.7,C
2024-10-24 02:57:36,004.4,006.9,483,024.4,050.8,C
2024-10-24 02:58:36,004.7,007.1,483,024.4,050.7,C
2024-10-24 02:59:36,004.5,006.7,483,024.4,050.7,C
2024-10-24 03:00:36,004.6,007.6,481,024.5,050.7,C
2024-10-24 03:01:36,005.1,008.6,482,024.4,050.6,C
2024-10-24 03:02:36,005.0,008.4,482,024.4,050.7,C
2024-10-24 03:03:36,005.0,008.0,481,024.4,050.6,C
2024-10-24 03:04:36,004.2,007.1,480,024.3,050.6,C
2024-10-24 03:05:36,005.1,008.6,480,024.3,050.6,C
2024-10-24 03:06:36,004.4,007.3,479,024.3,050.5,C
2024-10-24 03:07:36,004.3,006.8,481,024.3,050.5,C
2024-10-24 03:08:36,004.1,006.6,482,024.4,050.4,C
2024-10-24 03:09:36,003.9,006.6,481,024.3,050.5,C
2024-10-24 03:10:36,003.6,005.5,481,024.3,050.6,C
2024-10-24 03:11:36,003.7,005.5,479,024.3,050.4,C
2024-10-24 03:12:36,004.0,006.3,478,024.3,050.5,C
2024-10-24 03:13:36,003.7,005.9,474,024.4,050.5,C
2024-10-24 03:14:36,004.3,006.3,475,024.3,050.5,C
2024-10-24 03:15:36,003.7,005.8,474,024.2,050.6,C
2024-10-24 03:16:36,003.8,006.5,472,024.3,050.5,C
2024-10-24 03:17:36,004.8,007.9,470,024.3,050.5,C
2024-10-24 03:18:36,003.8,005.1,471,024.3,050.6,C
2024-10-24 03:19:36,003.4,004.9,470,024.2,050.6,C
2024-10-24 03:20:36,004.0,006.1,471,024.2,050.6,C
2024-10-24 03:21:36,003.8,005.8,471,024.3,050.6,C
2024-10-24 03:22:36,003.4,005.8,470,024.2,050.6,C
2024-10-24 03:23:36,003.3,005.0,469,024.2,050.7,C
2024-10-24 03:24:36,003.8,005.6,469,024.3,050.6,C
2024-10-24 03:25:36,003.9,006.2,468,024.2,050.6,C
2024-10-24 03:26:36,003.2,005.0,467,024.2,050.7,C
2024-10-24 03:27:36,004.0,005.8,466,024.2,050.6,C
2024-10-24 03:28:36,002.9,004.5,466,024.2,050.6,C
2024-10-24 03:29:36,003.8,006.4,466,024.3,050.6,C
