DATE,PM2.5(ug/m3),PM10(ug/m3),CO2(ppm),TEMPERATURE,HUMIDITY,TEMPUNIT
2024-11-03 00:00:50,010.3,016.5,423,023.1,051.1,C
2024-11-03 00:01:50,015.7,027.0,424,023.1,051.3,C
2024-11-03 00:02:50,021.5,035.4,435,023.2,051.5,C
2024-11-03 00:03:50,017.7,026.9,438,023.1,051.6,C
2024-11-03 00:04:50,019.8,032.1,440,023.1,051.7,C
2024-11-03 00:05:50,013.1,021.7,438,023.1,051.5,C
2024-11-03 00:06:50,009.0,014.6,430,023.1,051.2,C
2024-11-03 00:07:50,008.1,013.3,423,023.2,051.1,C
2024-11-03 00:08:50,007.6,012.5,421,023.1,051.0,C
2024-11-03 00:09:50,010.8,017.4,420,023.1,051.1,C
2024-11-03 00:10:50,010.9,015.9,423,023.2,051.2,C
2024-11-03 00:11:50,007.8,012.8,421,023.1,051.1,C
2024-11-03 00:12:50,008.4,013.9,422,023.1,051.3,C
2024-11-03 00:13:50,009.2,014.8,432,023.1,051.4,C
2024-11-03 00:14:50,008.5,013.1,430,023.1,051.3,C
2024-11-03 00:15:50,007.0,011.1,425,023.2,051.2,C
2024-11-03 00:16:50,006.3,010.0,422,023.1,051.1,C
2024-11-03 00:17:50,008.7,013.5,424,023.1,051.2,C
2024-11-03 00:18:50,014.6,023.6,430,023.2,051.3,C
2024-11-03 00:19:50,014.2,022.5,437,023.1,051.5,C
2024-11-03 00:20:50,015.2,024.0,443,023.1,051.7,C
2024-11-03 00:21:50,010.2,016.3,440,023.1,051.4,C
2024-11-03 00:22:50,008.4,013.0,431,023.1,051.3,C
2024-11-03 00:23:50,013.8,022.0,432,023.2,051.5,C
2024-11-03 00:24:50,013.2,020.4,433,023.1,051.4,C
2024-11-03 00:25:50,011.7,018.2,436,023.1,051.4,C
2024-11-03 00:26:50,008.0,012.5,427,023.2,051.1,C
2024-11-03 00:27:50,010.3,017.1,426,023.1,051.1,C
2024-11-03 00:28:50,015.5,023.3,432,023.1,051.3,C
2024-11-03 00:29:50,010.5,016.7,430,023.1,051.2,C
2024-11-03 00:30:50,008.0,012.8,425,023.1,051.0,C
2024-11-03 00:31:50,010.0,016.3,424,023.2,051.0,C
2024-11-03 00:32:50,008.9,014.8,423,023.1,050.9,C
2024-11-03 00:33:50,022.4,035.5,425,023.1,051.0,C
2024-11-03 00:34:50,018.3,029.9,431,023.2,051.1,C
2024-11-03 00:35:50,017.3,028.7,430,023.1,051.0,C
2024-11-03 00:36:50,014.5,023.4,427,023.1,051.0,C
2024-11-03 00:37:50,030.2,046.5,426,023.1,050.9,C
2024-11-03 00:38:50,015.0,024.7,423,023.1,050.8,C
2024-11-03 00:39:50,010.5,017.2,418,023.2,050.8,C
2024-11-03 00:40:50,024.5,039.3,420,023.1,050.8,C
2024-11-03 00:41:50,033.7,053.3,430,023.1,051.1,C
2024-11-03 00:42:50,023.1,036.2,438,023.2,051.0,C
2024-11-03 00:43:50,018.6,030.0,437,023.1,051.0,C
2024-11-03 00:44:50,016.7,026.1,435,023.1,051.1,C
2024-11-03 00:45:50,012.3,019.6,427,023.1,050.7,C
2024-11-03 00:46:50,014.5,023.4,427,023.1,050.8,C
2024-11-03 00:47:50,014.2,022.0,429,023.2,050.9,C
2024-11-03 00:48:50,014.7,023.8,428,023.1,050.8,C
2024-11-03 00:49:50,019.2,032.2,430,023.1,050.9,C
2024-11-03 00:50:50,012.7,020.2,427,023.2,050.8,C
